"Sicilian Defense, O'Kelly Variation, Reti System","B28","1.e4 c5 2.Nf3 a6 3.g3"
"Spanish Game, Morphy Defense, Modern Steinitz Defense","C74","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c3"
"Queen's Gambit Refused, Austrian Defense","D06","1.d4 d5 2.c4 c5"
"Clemenz Opening, General","A00","1.h3"
"Queen's Gambit Declined, Miles Variation, Dzhindzhi Attack","D53","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 O-O 6.Qc2"
"French Defense, Alekhine-Chatard Attack, Albin-Chatard Gambit","C13","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7 5.e5 Nfd7 6.h4 Bxg5 7.hxg5 Qxg5"
"Russian Game, Classical Attack, Jaenisch Variation","C42","1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.c4"
"Spanish Game, Berlin Defense, Berlin Wall, J. Rogers Line","C67","1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Nf5 8.Qxd8+ Kxd8 9.Nc3 Bd7"
"Spanish Game, Open Variations, St. Petersburg Variation","C82","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6 9.c3 Bc5 10.Nbd2"
"Alekhine Defense, Two Pawn Attack","B02","1.e4 Nf6 2.e5 Nd5 3.c4"
"Benoni Defense, Classical Variation, Averbakh-Grivas Attack","A71","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Bg5"
"Italian Game, Two Knights Defense, Perreux Variation","C55","1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.Ng5"
"Queen's Gambit Declined, Lasker Defense, Teichmann Variation","D56","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 Ne4 8.Bxe7 Qxe7 9.Qc2"
"Spanish Game, Schliemann Defense, Classical Variation","C63","1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Nc3 fxe4 5.Nxe4 d5 6.Nxe5 dxe4 7.Nxc6 Qg5"
"King's Indian Defense, Averbakh Variation","E73","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Be2 O-O 6.Bg5"
"Indian Game Defense, Pseudo-Queen's Indian, Marienbad System","A47","1.d4 Nf6 2.Nf3 b6 3.g3 Bb7 4.Bg2 c5"
"Nimzo-Indian Defense, Saemisch Variation","E27","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.a3 Bxc3+ 5.bxc3 O-O"
"Nimzo-Indian Defense, Classical Variation, Vitolinsh-Adorjan Gambit","E32","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 O-O 5.a3 Bxc3+ 6.Qxc3 b5"
"Sicilian Defense, Smith-Morra Gambit, Accepted, Classical Formation","B21","1.e4 c5 2.d4 cxd4 3.c3 dxc3 4.Nxc3 Nc6 5.Nf3 d6 6.Bc4 a6 7.O-O Nf6"
"Italian Game, Evans Gambit, Declined","C51","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.b4 Bb6"
"Vienna Game, Vienna Gambit, Modern Variation","C29","1.e4 e5 2.Nc3 Nf6 3.f4 d5 4.fxe5 Nxe4 5.d3"
"Spanish Game, Morphy Defense, Schliemann Defense Deferred","C70","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 f5"
"Vienna Game, Vienna Gambit, Breyer Variation","C29","1.e4 e5 2.Nc3 Nf6 3.f4 d5 4.fxe5 Nxe4 5.Nf3 Be7"
"Sicilian Defense, Smith-Morra Gambit Deferred","B40","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.c3"
"Queen's Gambit Declined, Vienna Variation","D30","1.d4 d5 2.c4 e6 3.Nf3 Nf6 4.Bg5 Bb4+"
"Philidor Defense, Exchange Variation","C41","1.e4 e5 2.Nf3 d6 3.d4 exd4 4.Nxd4"
"Spanish Game, Closed Variations, Kholmov Variation","C92","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.h3 Be6"
"Semi-Slav Defense, Marshall Gambit, Forgotten Variation","D31","1.d4 d5 2.c4 e6 3.Nc3 c6 4.e4 dxe4 5.Nxe4 Bb4+ 6.Nc3"
"Queen's Gambit Declined, Harrwitz Attack, Main Line, Old Main Line","D37","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Be7 5.Bf4 O-O 6.e3 c5 7.dxc5 Bxc5 8.Qc2 Nc6 9.a3 Qa5 10.Rd1"
"Old Indian Defense, Janowski Variation, Fianchetto Variation","A53","1.d4 Nf6 2.c4 d6 3.Nc3 Bf5 4.Nf3"
"English Opening, Agincourt Defense, Kurajica Defense","A13","1.c4 e6 2.Nf3 d5 3.g3 c6"
"King's Gambit, Accepted, Schallop Defense","C34","1.e4 e5 2.f4 exf4 3.Nf3 Nf6"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Sosonko Variation","B77","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Nd7"
"King's Gambit, Declined, Classical Variation, General","C30","1.e4 e5 2.f4 Bc5 3.Nf3 d6 4.c3"
"Queen's Gambit Declined, Hastings Variation","D30","1.d4 d5 2.c4 e6 3.Nf3 Nf6 4.Bg5 h6 5.Bxf6 Qxf6 6.Nc3 c6 7.Qb3"
"Sicilian Defense, Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit","B31","1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.c3 e5 6.d4"
"Scotch Game, Modern Defense","C45","1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Nxd4 Qh4 5.Nc3 Bb4"
"Gruenfeld Defense, Opocensky Variation","D94","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Bd2"
"English Opening, Anglo-Indian Defense, Scandavian Defense, Exchange Variation","A15","1.c4 Nf6 2.Nf3 d5 3.cxd5 Nxd5"
"Spanish Game, Classical Variation, Modern Main Line","C64","1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.O-O Nf6 5.c3 O-O 6.d4 Bb6 7.Bg5"
"King's Gambit, Accepted, Bishop's Gambit","C33","1.e4 e5 2.f4 exf4 3.Bc4"
"Sicilian Defense, Dragon Variation, Classical Variation, Tartakower Line","B74","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.Be3 Nc6 8.O-O O-O 9.Nb3 Be6 10.f4 Qc8"
"Alekhine Defense, Modern Variation","B04","1.e4 Nf6 2.e5 Nd5 3.d4 d6 4.Nf3"
"French Defense, Winawer Variation, Advance Variation","C17","1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 c5"
"Polish Opening, Outflank Variation","A00","1.b4 c6"
"Sicilian Defense, Wing Gambit Deferred","B40","1.e4 c5 2.Nf3 e6 3.b4"
"Queen's Gambit Accepted, Central Variation, Greco Variation","D20","1.d4 d5 2.c4 dxc4 3.e4 b5"
"Gruenfeld Defense, Makogonov Variation","D94","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.b4"
"Queen's Indian Defense, Fianchetto Variation, Rubinstein Variation","E16","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 c5 6.d5 exd5 7.Nh4"
"Italian Game, Classical Variation, Albin Gambit","C53","1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.O-O"
"Sicilian Defense, Lasker-Pelikan Variation, Sveshnikov Variation","B33","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5"
"Queen Pawn Game, Mason Attack","D00","1.d4 d5 2.f4"
"Gruenfeld Defense, Russian Variation, Accelerated Variation","D81","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Qb3"
"Gruenfeld Defense, Exchange Variation, Simagin's Improved Variation","D86","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 Nc6"
"Sicilian Defense, O'Kelly Variation, Maroczy Bind, Geller Line","B28","1.e4 c5 2.Nf3 a6 3.c4 Nc6 4.d4 cxd4 5.Nxd4 e5"
"Queen's Gambit Declined, Tartakower Variation, Exchange Variation","D57","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bh4 b6 8.cxd5 exd5"
"Spanish Game, Morphy Defense, Duras Variation","C77","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d3 d6 6.c4"
"Scandinavian Defense, Portuguese Variation, Portuguese Gambit","B01","1.e4 d5 2.exd5 Nf6 3.d4 Bg4 4.f3 Bf5 5.Bb5+ Nbd7"
"St. George Defense, Polish Variation","B00","1.e4 a6 2.d4 b5 3.Nf3 Bb7 4.Bd3 e6"
"Queen Pawn Game, Veresov Atack, Classical Defense","D01","1.d4 d5 2.Nc3 Nf6 3.Bg5 e6 4.Nf3"
"Nimzo-Indian Defense, Saemisch Variation","E29","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.a3 Bxc3+ 5.bxc3 O-O 6.e3 c5 7.Bd3 Nc6"
"Gruenfeld Defense, Three Knights Variation, Paris Variation","D94","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Bd3"
"French Defense, Exchange Variation, Svenonius Variation","C01","1.e4 e6 2.d4 d5 3.exd5 exd5 4.Nc3 Nf6 5.Bg5"
"King Pawn Game, Leonardis Variation","C20","1.e4 e5 2.d3"
"Sicilian Defense, Modern Variations, Tartakower","B53","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.c3"
"Four Knights Game, Nimzowitsch (Paulsen)","C49","1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Bb4 5.O-O O-O 6.Bxc6"
"Scotch Game, Scotch Gambit, London Defense","C44","1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Bb4+"
"Slav Defense, Two Knights Attack","D15","1.d4 d5 2.c4 c6 3.Nf3 Nf6 4.Nc3 dxc4"
"Caro-Kann Defense, De Bruycker Defense","A40","1.e4 c6 2.d4 Na6"
"Reti Opening, Anglo-Slav Variation, Capablanca Variation","A12","1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.Bb2 Bg4"
"Four Knights Game, Spanish Variation, Symmetrical Variation","C49","1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bb5 Bb4 5.O-O O-O 6.d3 d6 7.Ne2"
"Center Game, Normal Variation","C22","1.e4 e5 2.d4 exd4 3.Qxd4 Nc6"
"Van Geet Opening, Napoleon Attack","A00","1.Nc3 e5 2.Nf3 Nc6 3.d4"
"Danish Gambit, Declined, Sorensen Defense","C21","1.e4 e5 2.d4 exd4 3.c3 d5"
"French Defense, Classical Variation, Swiss Variation","C11","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bd3"
"Sicilian Defense, Scheveningen Variation, Tal Variation","B82","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4 Nc6 7.Be3 Be7 8.Qf3"
"Gruenfeld Defense, Exchange Variation, Modern Exchange Variation, Kramnik's line","D85","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Nf3 c5 8.h3"
"System, Canard Formation","A45","1.d4 Nf6 2.f4"
"Benoni Defense, Classical Variation, Argentine Counterattack","A75","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2 O-O 9.O-O a6 10.a4 Bg4"
"Neo-Grünfeld Defense, Non- or Delayed Fianchetto","D70","1.d4 Nf6 2.c4 g6 3.Nf3 d5"
"Scotch Game, Scotch Gambit, Kingside Variation","C45","1.e4 e5 2.Nf3 Nc6 3.d4 exd4 4.Bc4 Nf6 5.e5 Ng4"
"Catalan Opening, Open Defense","E02","1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 dxc4 5.Qa4+"
"Sicilian Defense, Richter-Rauzer Variation, Classical Variation, Kantscher Line","B66","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O Nxd4 9.Qxd4 a6 10.f4 b5"
"Queen's Gambit Accepted, Classical Defense, Alekhine System, Except Main Line","D28","1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O a6 7.Qe2 b5"
"Queen's Gambit Refused, Baltic Defense, Pseudo-Chigorin","D02","1.d4 d5 2.c4 Bf5 3.Nc3 e6 4.Nf3 Nc6"
"Russian Game, Urusov Gambit","C42","1.e4 e5 2.Nf3 Nf6 3.Bc4"
"Nimzo-Indian Defense, Leningrad Variation, Benoni Defense","E31","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Bg5 h6 5.Bh4 c5 6.d5 d6"
"Neo-Gruenfeld Defense, Delayed Exchange Variation","D75","1.d4 Nf6 2.c4 g6 3.g3 d5 4.Bg2 Bg7 5.Nf3 O-O 6.cxd5 Nxd5 7.O-O c5 8.Nc3"
"Zukertort Opening, Lisitsyn Gambit Deferred","A04","1.Nf3 f5 2.d3 Nf6 3.e4"
"Sicilian Defense, O'Kelly Variation, Normal System, Taimanov Line","B28","1.e4 c5 2.Nf3 a6 3.d4 cxd4 4.Nxd4 e5"
"Zukertort Opening, Double Fianchetto Attack","A49","1.Nf3 Nf6 2.b3 g6 3.Bb2 Bg7 4.g3 O-O 5.Bg2 d6 6.O-O"
"Borg Defense, General","B00","1.e4 g5"
"Queen's Gambit Refused, Albin Countergambit, Modern Line","D08","1.d4 d5 2.c4 e5 3.dxe5 d4 4.Nf3 Nc6 5.Nbd2"
"King's Indian Defense, Fianchetto Variation, Delayed Fianchetto","E62","1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.Nf3 d6 5.g3"
"Alekhine Defense, Four Pawns Attack, Fianchetto Variation","B03","1.e4 Nf6 2.e5 Nd5 3.d4 d6 4.c4 Nb6 5.f4 g6"
"Sicilian Defense, Richter-Rauzer Variation, Traditional Variation","B63","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2"
"Reti Opening, Anglo-Slav Variation, Torre System","A12","1.Nf3 d5 2.c4 c6 3.b3 Nf6 4.g3 Bg4"
"Nimzo-Indian Defense, Normal Variation, Hübner Deferred","E50","1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.e3 O-O 5.Nf3 c5"
"English Opening, Anglo-Lithuanian Variation","A10","1.c4 Nc6"
"Sicilian Defense, Lasker-Pelikan Variation, Exchange Variation","B33","1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Nxc6"
"Queen's Gambit Declined, Modern, Knight Defense","D51","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3"
"French Defense, Horwitz Attack","C00","1.e4 e6 2.b3"
"Benoni Defense, Four Pawns Attack","A68","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.f4 Bg7 8.Nf3 O-O"
"Sicilian Defense, Najdorf Variation, Scheveningen Variation","B84","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Nbd7"
"Spanish Game, Morphy Defense, Breyer Defense, Quiet Variation","C94","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.h3 Nb8 10.d3"
"Sicilian Defense, O'Kelly Variation, Venice System, Steiner Line","B28","1.e4 c5 2.Nf3 a6 3.c3 d6"
"King's Gambit, Falkbeer Countergambit, Nimzowitsch-Marshall Countergambit","C31","1.e4 e5 2.f4 d5 3.exd5 c6"
"Queen Pawn Game, Veresov Atack, Veresov Variation","D01","1.d4 d5 2.Nc3 Nf6 3.Bg5 Bf5 4.Bxf6"
"English Opening, The Whale","C20","1.e4 e5 2.c4"
"French Defense, MacCutcheon Variation, Wolf Gambit","C12","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Bb4 5.Ne2"
"Gruenfeld Defense, Russian Variation, Smyslov Variation","D98","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 Bg4"
"Gruenfeld Defense, Flohr Variation","D90","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qa4+"
"Benko Gambit, Accepted, Yugoslav without 7...Bxf1","A59","1.d4 Nf6 2.c4 c5 3.d5 b5 4.cxb5 a6 5.bxa6 Bxa6 6.Nc3 d6 7.e4"
"Spanish Game, Open Variations, Dilworth Variation","C82","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6 9.c3 Bc5 10.Nbd2 O-O 11.Bc2 Nxf2"
"Gruenfeld Defense, Three Knights Variation, Vienna Variation","D95","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Qb3"
"Gruenfeld Defense, Russian Variation, Szabo (Boleslavsky)","D97","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.Qb3 dxc4 6.Qxc4 O-O 7.e4 c6"
"Italian Game, Scotch Gambit, Janowski Defense","C55","1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O d6"
"Caro-Kann Defense, Panov Attack","B13","1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3"
"Benoni Defense, Classical Variation, Czerniak Defense","A79","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.e4 g6 7.Nf3 Bg7 8.Be2 O-O 9.O-O Re8 10.Nd2 Na6 11.f3"
"Caro-Kann Defense, Karpov Variation, Tiviakov-Fischer Attack","B17","1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Bc4 Ngf6 6.Nxf6+ Nxf6"
"Tarrasch Defense, Swedish Variation","D33","1.d4 d5 2.c4 e6 3.Nc3 c5 4.cxd5 exd5 5.Nf3 Nc6 6.g3 c4"
"English Opening, Agincourt Defense, Bogoljubow Defense","A13","1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Bd6"
"Dutch Defense, Classical Variation","A91","1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7"
"Sicilian Defense, Closed Variation, Botvinnik Defense I","B25","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.f4 e5"
"Vienna Game, Stanley Variation, Modern Variation","C27","1.e4 e5 2.Nc3 Nf6 3.Bc4 Nxe4"
"Polish Opening, Bugayev Attack","A00","1.b4 e5 2.a3"
"Spanish Game, Closed Variations, Closed Defense","C96","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.h3 Na5 10.Bc2"
"Spanish Game, Closed Variations, Yates Variation","C91","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.c3 d6 9.d4"
"Four Knights Game, Italian Variation, Noa Gambit","C47","1.e4 e5 2.Nf3 Nc6 3.Nc3 Nf6 4.Bc4 Nxe4 5.Bxf7+"
"Gruenfeld Defense, Exchange Variation, Nadanian Attack","D85","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.Na4"
"Russian Game, Stafford Gambit","C42","1.e4 e5 2.Nf3 Nf6 3.Nxe5 Nc6"
"Queen's Gambit Accepted, Normal Variation","D21","1.d4 d5 2.c4 dxc4 3.Nf3"
"Sicilian Defense, Dragon Variation, Yugoslav Attack, Czerniak Variation","B77","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Nxd4 10.Bxd4 Be6"
"Queen's Gambit Accepted, Central Variation, Rubinstein Defense","D20","1.d4 d5 2.c4 dxc4 3.e4 c5"
"Bogo-Indian Defense, Retreat Variation","E11","1.d4 Nf6 2.c4 e6 3.Nf3 Bb4+ 4.Bd2 Be7"
"Gruenfeld Defense, Brinckmann Attack, Grünfeld Gambit, Accepted","D84","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Bf4 Bg7 5.e3 O-O 6.cxd5 Nxd5 7.Nxd5 Qxd5 8.Bxc7"
"Sicilian Defense, Paulsen Variation, Taimanov Variation","B46","1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 a6 6.Be2 Nge7"
"French Defense, Alekhine-Chatard Attack, Breyer Variation","C13","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Be7 5.e5 Nfd7 6.h4 c5"
"Sicilian Defense, Richter-Rauzer Variation, Dragon Variation","B60","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 g6"
"Spanish Game, Morphy Defense, Modern Steinitz Defense, Siesta Variation","C74","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c3 f5"
"Spanish Game, Morphy Defense, Modern Steinitz Defense","C71","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c4"
"English Opening, King's English Variation, Two Knights' Variation, Fianchetto Lines","A24","1.c4 e5 2.Nc3 Nf6 3.g3 g6"
"King's Indian Attack, Sicilian Variation","A07","1.Nf3 d5 2.g3 c5"
"Caro-Kann Defense, Advance Variation, Van der Wiel Attack, Dreyev Defense","B12","1.e4 c6 2.d4 d5 3.e5 Bf5 4.Nc3 Qb6"
"Queen's Indian Defense, Classical Variation, Tiviakov Defense","E17","1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.Nc3 Na6"
"Indian Game, Czech-Indian","A46","1.d4 Nf6 2.Nf3 c6"
"Mikenas Defense, Lithuanian Variation","A40","1.d4 Nc6 2.c4 e5 3.d5 Nce7"
"Gruenfeld Defense, Exchange Variation, Spassky Variation","D89","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 c5 9.O-O Nc6 10.Be3 cxd4 11.cxd4 Bg4 12.f3 Na5 13.Bd3 Be6"
"Bishop's Opening, Boi Variation","C20","1.e4 e5 2.Bc4 Bc5"
"Spanish Game, Berlin Defense, Hedgehog Variation","C66","1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 Be7"
"English Opening, King's English Variation, Bremen-Hort Variation","A25","1.c4 e5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.e3 d6 6.Nge2 Be6"
"Sicilian Defense, Snyder Variation, Queen Fianchetto Variation","B20","1.e4 c5 2.b3 b6"
"Sicilian Defense, Closed Variation, Botvinnik Defense II","B25","1.e4 c5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.Nge2 e5"
"Vienna Game, Vienna Gambit","C25","1.e4 e5 2.Nc3 Nc6 3.f4"
"Sicilian Defense, Scheveningen Variation, Modern Variation","B83","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 Nc6 7.O-O Be7 8.Be3 O-O 9.f4 Bd7 10.Nb3"
"Pirc Defense, Classical Variation","B07","1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Nf3"
"Semi-Slav Defense, Meran Variation, Blumenfeld Variation","D49","1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 c6 5.e3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 a6 9.e4 c5 10.e5 cxd4 11.Nxb5"
"Benoni Defense, Fianchetto Variation, Hastings Defense","A63","1.d4 Nf6 2.c4 c5 3.d5 e6 4.Nc3 exd5 5.cxd5 d6 6.Nf3 g6 7.g3 Bg7 8.Bg2 O-O 9.O-O Nbd7"
"Spanish Game, Closed Variations, Morphy Attack","C78","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Nc3"
"Queen's Gambit Accepted, Classical Defense, Alekhine System","D28","1.d4 d5 2.c4 dxc4 3.Nf3 Nf6 4.e3 e6 5.Bxc4 c5 6.O-O a6 7.Qe2"
"French Defense, MacCutcheon Variation, Dr. Olland (Dutch) Variation","C12","1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Bb4 5.e5 h6 6.Bc1"
"Gruenfeld Defense, Exchange Variation, Sokolsky Variation","D89","1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.e4 Nxc3 6.bxc3 Bg7 7.Bc4 O-O 8.Ne2 c5 9.O-O Nc6 10.Be3 cxd4 11.cxd4 Bg4 12.f3 Na5 13.Bd3 Be6 14.d5"
"Spanish Game, Morphy Defense, Modern Steinitz Defense","C74","1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c3 f5 6.exf5 Bxf5 7.O-O"
"Budapest Defense, Alekhine Variation","A52","1.d4 Nf6 2.c4 e5 3.dxe5 Ng4 4.e4"
"English Opening, Anglo-Indian Defense, Slav Formation","A15","1.c4 Nf6 2.Nf3 g6 3.g3 c6"
"Sicilian Defense, Venice Attack","B56","1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Bb5+"
"Spanish Game, Berlin Defense, Rio de Janeiro Variation","C67","1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7"
"Blackmar-Diemer Gambit, Teichmann Variation","D00","1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3 Bg4"
"Vienna Game, Stanley Variation, Reversed Spanish","C26","1.e4 e5 2.Nc3 Nf6 3.Bc4 Bb4"
"Polish Opening, Zukertort System","A04","1.b4 Nf6 2.Nf3"
"Grob Opening, Grob Gambit, Fritz Gambit","A00","1.g4 d5 2.Bg2 Bxg4 3.c4"
